Timestamps,District,count,yhat
2020-01-01 00:00:00,016,1,0.25763023904157034
2020-01-01 00:00:00,016,1,0.3713988413924465
2020-01-01 00:00:00,014,5,1.496101156648061
2020-01-01 00:00:00,014,5,1.6139140897687225
2020-01-01 00:00:00,014,5,1.5892235536716495
2020-01-01 00:00:00,014,5,1.4433737129519173
2020-01-01 00:00:00,014,5,1.2600888586936243
2020-01-01 00:00:00,014,5,1.1762377471050964
2020-01-01 00:00:00,014,5,0.8462684295895517
2020-01-01 00:00:00,016,1,1.1229636678039956
2020-01-01 00:00:00,016,1,1.2015144780569438
2020-01-01 00:00:00,016,1,1.1453496233149298
2020-01-01 00:00:00,016,1,1.1790678192641897
2020-01-01 00:00:00,016,1,1.0635141784136835
2020-01-01 00:00:00,016,1,0.9993407493127906
2020-01-01 00:00:00,016,1,0.6645405473478885
2020-01-01 00:00:00,016,1,1.0150887740467303
2020-01-01 00:00:00,006,4,1.9904928479356023
2020-01-01 00:00:00,006,4,1.0756848508703563
2020-01-01 00:00:00,007,3,1.512309143283301
2020-01-01 00:00:00,007,3,0.8041893574496903
2020-01-01 00:00:00,007,3,0.5251093029209768
2020-01-01 00:00:00,014,5,0.9645574151998755
2020-01-01 00:00:00,005,7,0.20424311703469478
2020-01-01 00:00:00,014,5,0.918812743654291
2020-01-01 00:00:00,014,5,0.49693745690456836
2020-01-01 00:00:00,005,7,0.31032415487528375
2020-01-01 00:00:00,005,7,0.573626226703956
2020-01-01 00:00:00,005,7,0.9919330187196529
2020-01-01 00:00:00,001,2,0.9560637882944691
2020-01-01 00:00:00,005,7,1.3156530818235925
2020-01-01 00:00:00,005,7,1.406520745856536
2020-01-01 00:00:00,005,7,1.5514369195127227
2020-01-01 00:00:00,005,7,1.8391210401204816
2020-01-01 00:00:00,005,7,1.4224258215594077
2020-01-01 00:00:00,005,7,1.4730252466529699
2020-01-01 00:00:00,005,7,1.6027853555435083
2020-01-01 00:00:00,005,7,1.515105827204831
2020-01-01 00:00:00,005,7,1.52408699714071
2020-01-01 00:00:00,005,7,1.7367910785102882
2020-01-01 00:00:00,005,7,1.5809970013911467
2020-01-01 00:00:00,005,7,1.4059829086343534
2020-01-01 00:00:00,005,7,1.3446075313165373
2020-01-01 00:00:00,005,7,1.2825972310657239
2020-01-01 00:00:00,005,7,0.9391025700143985
2020-01-01 00:00:00,016,1,1.4445325918934042
2020-01-01 00:00:00,016,1,0.8518660297731406
2020-01-01 00:00:00,016,1,1.014061258244146
2020-01-01 00:00:00,016,1,1.147053901769719
2020-01-01 00:00:00,016,1,1.1236635866543434
2020-01-01 00:00:00,014,5,0.3394201687954954
2020-01-01 00:00:00,014,5,0.2161723085957412
2020-01-01 00:00:00,014,5,0.19723165147806654
2020-01-01 00:00:00,014,5,0.16117650370321712
2020-01-01 00:00:00,014,5,0.28804108099030046
2020-01-01 00:00:00,001,2,0.6914834152822733
2020-01-01 00:00:00,002,1,1.6116005812175587
2020-01-01 00:00:00,002,1,0.7099726347717645
2020-01-01 00:00:00,002,1,1.4881998820215419
2020-01-01 00:00:00,020,2,0.2220356089846205
2020-01-01 00:00:00,020,2,0.34756732548920444
2020-01-01 00:00:00,020,2,0.5353455292479238
2020-01-01 00:00:00,020,2,0.47058686384477433
2020-01-01 00:00:00,020,2,0.43434849433708067
2020-01-01 00:00:00,020,2,0.7165942507448123
2020-01-01 00:00:00,020,2,0.5112024682125957
2020-01-01 00:00:00,025,4,1.212817588952646
2020-01-01 00:00:00,025,4,1.614290966820116
2020-01-01 00:00:00,025,4,1.7213855326644563
2020-01-01 00:00:00,025,4,1.871983612133782
2020-01-01 00:00:00,025,4,1.9607894046955714
2020-01-01 00:00:00,025,4,2.0053811920021847
2020-01-01 00:00:00,025,4,1.8688441883527815
2020-01-01 00:00:00,025,4,1.8599968763543693
2020-01-01 00:00:00,025,4,1.8353986551123178
2020-01-01 00:00:00,025,4,1.6541027286758396
2020-01-01 00:00:00,025,4,1.561573962909037
2020-01-01 00:00:00,020,2,0.5053603730813585
2020-01-01 00:00:00,020,2,0.5843066996104912
2020-01-01 00:00:00,024,1,1.1066378929656544
2020-01-01 00:00:00,024,1,1.0134534084597866
2020-01-01 00:00:00,020,2,0.583182172966149
2020-01-01 00:00:00,020,2,0.5766969733890208
2020-01-01 00:00:00,024,1,0.9091395722305826
2020-01-01 00:00:00,025,4,1.985277730002979
2020-01-01 00:00:00,025,4,1.5354365647798236
2020-01-01 00:00:00,025,4,1.557619942968694
2020-01-01 00:00:00,025,4,1.678300755023713
2020-01-01 00:00:00,020,2,0.09050135822185235
